51.719885385286275,1
40.09644075491312,1
106.41482117208902,1
53.98179934110352,1
53.51447730360986,1
2.870691339623159,0
41.556977184595134,1
1.0633412579840047,0
3.651170286882981,0
87.43657186189253,1
27.236700802829453,1
72.56966073658164,1
3.9301388620746764,0
79.85227884422392,1
49.701569194533946,1
69.9165144569603,1
47.19289835849577,1
1.3100053093448685,0
65.24000788358207,1
64.44569533356787,1
98.37721716903756,1
5.691024281162877,0
48.49906016378834,1
103.03953850892869,1
81.74102444483381,1
109.29536899183013,1
97.84047180936078,1
39.561570128639566,1
77.276084709477,1
6.107891534909269,0
71.91090713853842,1
78.8368355346509,1
83.19378388432328,1
84.33165111155095,1
69.8461950404851,1
63.59269089536101,1
96.99606716936236,1
186.9824232933229,1
10.608562861569268,0
3.398789934411405,0
5.361990238611446,0
35.61201534929562,1
41.20905855466997,1
4.962453769951275,0
5.792487901385734,0
75.53845900334656,1
97.8168680819125,1
39.839290356470556,1
64.79727885725421,1
4.420036534024463,0
4.20157054401135,0
7.9143268236049265,0
2.3130431881951505,0
6.408458102926058,0
26.089836084626107,1
133.00911746996647,1
92.52628677224948,1
137.99265588273911,1
77.94947472315974,1
87.78974426729076,1
74.65250081556887,1
95.7971871354437,1
117.55547515012968,1
122.88549334082072,1
2.176834587031123,0
7.852308589733717,0
72.11396542105076,1
3.177946267018766,0
48.35991648218204,1
6.45131350001985,0
7.712510489495726,0
72.7423090828405,1
4.274415744633835,0
41.305249366407445,1
154.56818792686488,1
151.37494761750872,1
4.974788393821862,0
66.55536332299913,1
163.21813013286436,1
71.35112214930382,1
79.78287014825052,1
39.17854137983311,1
53.16345553347274,1
111.40997264722384,1
85.83336260000284,1
1.9287179883181866,0
105.4511864340416,1
134.2212003089557,1
63.80096909019072,1
99.56484465213879,1
119.39408303515398,1
10.736971443944105,0
86.6112639178092,1
3.32888869299844,0
4.867253605634059,0
110.51019832815558,1
46.780093383578574,1
47.97246298164272,1
2.642877506834931,0
3.8944829705878368,0
4.025636684553448,0
5.846638794257746,0
71.45069286144948,1
117.12651954237023,1
9.877848973511078,0
64.42982764179771,1
2.7687414124414764,0
42.101314000676155,1
2.8122926659774796,0
55.922185241147936,1
6.356559025304378,0
97.546753585733,1
35.54549235821298,1
4.714503444829326,0
5.776954953759073,0
49.521647401798646,1
59.934930809362605,1
96.83305376011354,1
45.797829474934964,1
9.127676822677044,0
13.415086598341134,0
103.92983687523832,1
11.087726105519973,0
46.375786038749034,1
41.16162446982426,1
60.747956434060235,1
162.60123871757304,1
5.828938495858761,0
71.64114364927377,1
49.661345646451046,1
63.231083687077934,1
22.00355497998528,1
76.55450790416498,1
55.718641685180486,1
60.229195731545936,1
2.513196846406182,0
91.00913254636878,1
6.66234282088771,0
40.8405312266589,1
40.40615706919672,1
69.117595182128,1
62.74059329784256,1
57.332324702395105,1
6.6005934881126525,0
4.975212650482929,0
62.99381692979812,1
3.2796170670845215,0
4.627146772021439,0
64.12230065105416,1
42.34111422162352,1
73.26150497189727,1
144.02272167541983,1
1.465297898939322,0
116.80679597289748,1
60.93346668974923,1
9.56319721468607,0
79.43850870687766,1
8.850059250792855,0
61.11918524590396,1
38.61745483407478,1
37.05068419717249,1
58.212578410534036,1
42.48213100876838,1
70.26312036622423,1
54.30830314655018,1
124.9683304840774,1
62.45862237570269,1
72.43840311453991,1
52.41466975042663,1
4.006035979507807,0
96.63584906325305,1
42.98206116187332,1
103.02443891002999,1
4.719792300821955,0
88.5471825918102,1
7.962855798993322,0
144.53289751557796,1
61.120358560137966,1
81.94035318550694,1
78.1809275858926,1
55.65230100774126,1
114.85034376682862,1
11.074628832121375,0
98.40116569563756,1
30.96404605890945,1
61.389629109928755,1
7.898721945498641,0
12.012233810964988,0
2.3209558328999074,0
9.095687244011438,0
6.143779725405357,0
8.446817765842878,0
122.07482869426023,1
38.99358396412961,1
58.81146169511773,1
3.9219085717081996,0
94.63832944345447,1
3.884258515839663,0
